id	subject	predicate	object	category	relation	provided_by	source
uuid:51a8fea4-727e-11ed-a110-acde48001122	FOODON:03301123	biolink:associated_with	CHEBI:81782	biolink:Association			usda_acup
uuid:51a90b7e-727e-11ed-a110-acde48001122	FOODON:03301123	biolink:associated_with	CHEBI:81784	biolink:Association			usda_acup
uuid:51a91862-727e-11ed-a110-acde48001122	FOODON:03301123	biolink:associated_with	CHEBI:81797	biolink:Association			usda_acup
uuid:51a92532-727e-11ed-a110-acde48001122	FOODON:03301123	biolink:associated_with	CHEBI:81803	biolink:Association			usda_acup
uuid:51a93220-727e-11ed-a110-acde48001122	FOODON:03301123	biolink:associated_with	CHEBI:81815	biolink:Association			usda_acup
uuid:51a93efa-727e-11ed-a110-acde48001122	FOODON:03301123	biolink:associated_with	CHEBI:81822	biolink:Association			usda_acup
uuid:51a94bd4-727e-11ed-a110-acde48001122	FOODON:03301123	biolink:associated_with	CHEBI:81828	biolink:Association			usda_acup
uuid:51a959b2-727e-11ed-a110-acde48001122	FOODON:03301123	biolink:associated_with	CHEBI:81833	biolink:Association			usda_acup
uuid:51a96740-727e-11ed-a110-acde48001122	FOODON:03301123	biolink:associated_with	CHEBI:81853	biolink:Association			usda_acup
uuid:51a9741a-727e-11ed-a110-acde48001122	FOODON:03301123	biolink:associated_with	CHEBI:81861	biolink:Association			usda_acup
uuid:51a98112-727e-11ed-a110-acde48001122	FOODON:03301123	biolink:associated_with	CHEBI:81907	biolink:Association			usda_acup
uuid:51a98df6-727e-11ed-a110-acde48001122	FOODON:03301123	biolink:associated_with	CHEBI:81975	biolink:Association			usda_acup
uuid:51a99ac6-727e-11ed-a110-acde48001122	FOODON:03301123	biolink:associated_with	CHEBI:82029	biolink:Association			usda_acup
uuid:51a9a980-727e-11ed-a110-acde48001122	FOODON:03301123	biolink:associated_with	CHEBI:82041	biolink:Association			usda_acup
uuid:51a9b63c-727e-11ed-a110-acde48001122	FOODON:03301123	biolink:associated_with	CHEBI:82041	biolink:Association			usda_acup
uuid:51a9c30c-727e-11ed-a110-acde48001122	FOODON:03301123	biolink:associated_with	CHEBI:83070	biolink:Association			usda_acup
uuid:51a9cfc8-727e-11ed-a110-acde48001122	FOODON:03301123	biolink:associated_with	CHEBI:83345	biolink:Association			usda_acup
uuid:51a9dcac-727e-11ed-a110-acde48001122	FOODON:03301123	biolink:associated_with	CHEBI:83569	biolink:Association			usda_acup
uuid:51a9e972-727e-11ed-a110-acde48001122	FOODON:03301123	biolink:associated_with	CHEBI:8489	biolink:Association			usda_acup
uuid:51a9f638-727e-11ed-a110-acde48001122	FOODON:03301123	biolink:associated_with	CHEBI:86644	biolink:Association			usda_acup
uuid:51aa02fe-727e-11ed-a110-acde48001122	FOODON:03301123	biolink:associated_with	CHEBI:8674	biolink:Association			usda_acup
uuid:51aa0fce-727e-11ed-a110-acde48001122	FOODON:03301123	biolink:associated_with	CHEBI:8866	biolink:Association			usda_acup
uuid:51aa1dde-727e-11ed-a110-acde48001122	FOODON:03301123	biolink:associated_with	CHEBI:8939	biolink:Association			usda_acup
uuid:51aa2acc-727e-11ed-a110-acde48001122	FOODON:03301123	biolink:associated_with	CHEBI:9339	biolink:Association			usda_acup
uuid:51aa379c-727e-11ed-a110-acde48001122	FOODON:00002143	biolink:associated_with	CHEBI:132878	biolink:Association			usda_acup
uuid:51aa4462-727e-11ed-a110-acde48001122	FOODON:00002143	biolink:associated_with	CHEBI:132300	biolink:Association			usda_acup
uuid:51aa5128-727e-11ed-a110-acde48001122	FOODON:00002143	biolink:associated_with	CHEBI:133305	biolink:Association			usda_acup
uuid:51aa5de4-727e-11ed-a110-acde48001122	FOODON:00002143	biolink:associated_with	CHEBI:133997	biolink:Association			usda_acup
uuid:51aa6c58-727e-11ed-a110-acde48001122	FOODON:00002143	biolink:associated_with	CHEBI:134069	biolink:Association			usda_acup
uuid:51aa796e-727e-11ed-a110-acde48001122	FOODON:00002143	biolink:associated_with	CHEBI:16240	biolink:Association			usda_acup
uuid:51aa8648-727e-11ed-a110-acde48001122	FOODON:00002143	biolink:associated_with	CHEBI:17362	biolink:Association			usda_acup
uuid:51aa949e-727e-11ed-a110-acde48001122	FOODON:00002143	biolink:associated_with	CHEBI:26276	biolink:Association			usda_acup
uuid:51aaa16e-727e-11ed-a110-acde48001122	FOODON:00002143	biolink:associated_with	CHEBI:26833	biolink:Association			usda_acup
uuid:51aaae48-727e-11ed-a110-acde48001122	FOODON:00002143	biolink:associated_with	CHEBI:27864	biolink:Association			usda_acup
uuid:51aabb0e-727e-11ed-a110-acde48001122	FOODON:00002143	biolink:associated_with	CHEBI:28909	biolink:Association			usda_acup
uuid:51aac7de-727e-11ed-a110-acde48001122	FOODON:00002143	biolink:associated_with	CHEBI:30260	biolink:Association			usda_acup
uuid:51aad4ae-727e-11ed-a110-acde48001122	FOODON:00002143	biolink:associated_with	CHEBI:3093	biolink:Association			usda_acup
uuid:51aae28c-727e-11ed-a110-acde48001122	FOODON:00002143	biolink:associated_with	CHEBI:3416	biolink:Association			usda_acup
uuid:51aaefde-727e-11ed-a110-acde48001122	FOODON:00002143	biolink:associated_with	CHEBI:34520	biolink:Association			usda_acup
uuid:51aafcae-727e-11ed-a110-acde48001122	FOODON:00002143	biolink:associated_with	CHEBI:34905	biolink:Association			usda_acup
uuid:51ab096a-727e-11ed-a110-acde48001122	FOODON:00002143	biolink:associated_with	CHEBI:34911	biolink:Association			usda_acup
uuid:51ab163a-727e-11ed-a110-acde48001122	FOODON:00002143	biolink:associated_with	CHEBI:34911	biolink:Association			usda_acup
uuid:51ab2300-727e-11ed-a110-acde48001122	FOODON:00002143	biolink:associated_with	CHEBI:34935	biolink:Association			usda_acup
uuid:51ab2fd0-727e-11ed-a110-acde48001122	FOODON:00002143	biolink:associated_with	CHEBI:38449	biolink:Association			usda_acup
uuid:51ab3f7a-727e-11ed-a110-acde48001122	FOODON:00002143	biolink:associated_with	CHEBI:38473	biolink:Association			usda_acup
uuid:51ab4cc2-727e-11ed-a110-acde48001122	FOODON:00002143	biolink:associated_with	CHEBI:38628	biolink:Association			usda_acup
uuid:51ab5da2-727e-11ed-a110-acde48001122	FOODON:00002143	biolink:associated_with	CHEBI:38630	biolink:Association			usda_acup
uuid:51ab6afe-727e-11ed-a110-acde48001122	FOODON:00002143	biolink:associated_with	CHEBI:38735	biolink:Association			usda_acup
uuid:51ab781e-727e-11ed-a110-acde48001122	FOODON:00002143	biolink:associated_with	CHEBI:38798	biolink:Association			usda_acup
uuid:51ab852a-727e-11ed-a110-acde48001122	FOODON:00002143	biolink:associated_with	CHEBI:39098	biolink:Association			usda_acup
uuid:51ab9236-727e-11ed-a110-acde48001122	FOODON:00002143	biolink:associated_with	CHEBI:39163	biolink:Association			usda_acup
uuid:51ab9f2e-727e-11ed-a110-acde48001122	FOODON:00002143	biolink:associated_with	CHEBI:39178	biolink:Association			usda_acup
uuid:51abac80-727e-11ed-a110-acde48001122	FOODON:00002143	biolink:associated_with	CHEBI:39183	biolink:Association			usda_acup
uuid:51abc1ca-727e-11ed-a110-acde48001122	FOODON:00002143	biolink:associated_with	CHEBI:39185	biolink:Association			usda_acup
uuid:51abd642-727e-11ed-a110-acde48001122	FOODON:00002143	biolink:associated_with	CHEBI:39211	biolink:Association			usda_acup
uuid:51abe3ee-727e-11ed-a110-acde48001122	FOODON:00002143	biolink:associated_with	CHEBI:39214	biolink:Association			usda_acup
uuid:51abf118-727e-11ed-a110-acde48001122	FOODON:00002143	biolink:associated_with	CHEBI:39233	biolink:Association			usda_acup
uuid:51abffa0-727e-11ed-a110-acde48001122	FOODON:00002143	biolink:associated_with	CHEBI:39291	biolink:Association			usda_acup
uuid:51ac0e0a-727e-11ed-a110-acde48001122	FOODON:00002143	biolink:associated_with	CHEBI:39311	biolink:Association			usda_acup
uuid:51ac1c10-727e-11ed-a110-acde48001122	FOODON:00002143	biolink:associated_with	CHEBI:39314	biolink:Association			usda_acup
uuid:51ac2958-727e-11ed-a110-acde48001122	FOODON:00002143	biolink:associated_with	CHEBI:39325	biolink:Association			usda_acup
uuid:51ac36fa-727e-11ed-a110-acde48001122	FOODON:00002143	biolink:associated_with	CHEBI:39334	biolink:Association			usda_acup
uuid:51ac4596-727e-11ed-a110-acde48001122	FOODON:00002143	biolink:associated_with	CHEBI:39346	biolink:Association			usda_acup
uuid:51ac5310-727e-11ed-a110-acde48001122	FOODON:00002143	biolink:associated_with	CHEBI:39381	biolink:Association			usda_acup
uuid:51ac601c-727e-11ed-a110-acde48001122	FOODON:00002143	biolink:associated_with	CHEBI:4034	biolink:Association			usda_acup
uuid:51ac6d0a-727e-11ed-a110-acde48001122	FOODON:00002143	biolink:associated_with	CHEBI:4045	biolink:Association			usda_acup
uuid:51ac81dc-727e-11ed-a110-acde48001122	FOODON:00002143	biolink:associated_with	CHEBI:40909	biolink:Association			usda_acup
uuid:51ac93ac-727e-11ed-a110-acde48001122	FOODON:00002143	biolink:associated_with	CHEBI:42530	biolink:Association			usda_acup
uuid:51aca19e-727e-11ed-a110-acde48001122	FOODON:00002143	biolink:associated_with	CHEBI:52492	biolink:Association			usda_acup
uuid:51acaebe-727e-11ed-a110-acde48001122	FOODON:00002143	biolink:associated_with	CHEBI:5870	biolink:Association			usda_acup
uuid:51acbf58-727e-11ed-a110-acde48001122	FOODON:00002143	biolink:associated_with	CHEBI:59340	biolink:Association			usda_acup
uuid:51acd434-727e-11ed-a110-acde48001122	FOODON:00002143	biolink:associated_with	CHEBI:60607	biolink:Association			usda_acup
uuid:51ace4ce-727e-11ed-a110-acde48001122	FOODON:00002143	biolink:associated_with	CHEBI:6651	biolink:Association			usda_acup
uuid:51acf28e-727e-11ed-a110-acde48001122	FOODON:00002143	biolink:associated_with	CHEBI:67113	biolink:Association			usda_acup
uuid:51acff9a-727e-11ed-a110-acde48001122	FOODON:00002143	biolink:associated_with	CHEBI:6835	biolink:Association			usda_acup
uuid:51ad0c88-727e-11ed-a110-acde48001122	FOODON:00002143	biolink:associated_with	CHEBI:70721	biolink:Association			usda_acup
uuid:51ad194e-727e-11ed-a110-acde48001122	FOODON:00002143	biolink:associated_with	CHEBI:73178	biolink:Association			usda_acup
uuid:51ad2600-727e-11ed-a110-acde48001122	FOODON:00002143	biolink:associated_with	CHEBI:75281	biolink:Association			usda_acup
uuid:51ad32bc-727e-11ed-a110-acde48001122	FOODON:00002143	biolink:associated_with	CHEBI:78780	biolink:Association			usda_acup
uuid:51ad3f64-727e-11ed-a110-acde48001122	FOODON:00002143	biolink:associated_with	CHEBI:81735	biolink:Association			usda_acup
uuid:51ad4c02-727e-11ed-a110-acde48001122	FOODON:00002143	biolink:associated_with	CHEBI:81760	biolink:Association			usda_acup
uuid:51ad58be-727e-11ed-a110-acde48001122	FOODON:00002143	biolink:associated_with	CHEBI:81763	biolink:Association			usda_acup
uuid:51ad657a-727e-11ed-a110-acde48001122	FOODON:00002143	biolink:associated_with	CHEBI:81764	biolink:Association			usda_acup
uuid:51ad722c-727e-11ed-a110-acde48001122	FOODON:00002143	biolink:associated_with	CHEBI:81777	biolink:Association			usda_acup
uuid:51ad88fc-727e-11ed-a110-acde48001122	FOODON:00002143	biolink:associated_with	CHEBI:81784	biolink:Association			usda_acup
uuid:51ad9fe0-727e-11ed-a110-acde48001122	FOODON:00002143	biolink:associated_with	CHEBI:81788	biolink:Association			usda_acup
uuid:51adafda-727e-11ed-a110-acde48001122	FOODON:00002143	biolink:associated_with	CHEBI:81815	biolink:Association			usda_acup
uuid:51adbe3a-727e-11ed-a110-acde48001122	FOODON:00002143	biolink:associated_with	CHEBI:81822	biolink:Association			usda_acup
uuid:51adcb46-727e-11ed-a110-acde48001122	FOODON:00002143	biolink:associated_with	CHEBI:81833	biolink:Association			usda_acup
uuid:51adda0a-727e-11ed-a110-acde48001122	FOODON:00002143	biolink:associated_with	CHEBI:81841	biolink:Association			usda_acup
uuid:51ade7f2-727e-11ed-a110-acde48001122	FOODON:00002143	biolink:associated_with	CHEBI:81843	biolink:Association			usda_acup
uuid:51adf6ca-727e-11ed-a110-acde48001122	FOODON:00002143	biolink:associated_with	CHEBI:81848	biolink:Association			usda_acup
uuid:51ae0732-727e-11ed-a110-acde48001122	FOODON:00002143	biolink:associated_with	CHEBI:81899	biolink:Association			usda_acup
uuid:51ae14ca-727e-11ed-a110-acde48001122	FOODON:00002143	biolink:associated_with	CHEBI:81907	biolink:Association			usda_acup
uuid:51ae22b2-727e-11ed-a110-acde48001122	FOODON:00002143	biolink:associated_with	CHEBI:81975	biolink:Association			usda_acup
uuid:51ae304a-727e-11ed-a110-acde48001122	FOODON:00002143	biolink:associated_with	CHEBI:82029	biolink:Association			usda_acup
uuid:51ae42f6-727e-11ed-a110-acde48001122	FOODON:00002143	biolink:associated_with	CHEBI:82041	biolink:Association			usda_acup
uuid:51ae53ae-727e-11ed-a110-acde48001122	FOODON:00002143	biolink:associated_with	CHEBI:83070	biolink:Association			usda_acup
uuid:51ae61fa-727e-11ed-a110-acde48001122	FOODON:00002143	biolink:associated_with	CHEBI:83113	biolink:Association			usda_acup
uuid:51ae72b2-727e-11ed-a110-acde48001122	FOODON:00002143	biolink:associated_with	CHEBI:83258	biolink:Association			usda_acup
uuid:51ae81e4-727e-11ed-a110-acde48001122	FOODON:00002143	biolink:associated_with	CHEBI:83268	biolink:Association			usda_acup
uuid:51ae9058-727e-11ed-a110-acde48001122	FOODON:00002143	biolink:associated_with	CHEBI:83398	biolink:Association			usda_acup
uuid:51ae9fa8-727e-11ed-a110-acde48001122	FOODON:00002143	biolink:associated_with	CHEBI:84033	biolink:Association			usda_acup
uuid:51aeae6c-727e-11ed-a110-acde48001122	FOODON:03301040	biolink:associated_with	CHEBI:133997	biolink:Association			usda_acup
uuid:51aebd4e-727e-11ed-a110-acde48001122	FOODON:03301040	biolink:associated_with	CHEBI:140503	biolink:Association			usda_acup
uuid:51aecd66-727e-11ed-a110-acde48001122	FOODON:03301040	biolink:associated_with	CHEBI:17362	biolink:Association			usda_acup
uuid:51aedc7a-727e-11ed-a110-acde48001122	FOODON:03301040	biolink:associated_with	CHEBI:26833	biolink:Association			usda_acup
uuid:51aeebac-727e-11ed-a110-acde48001122	FOODON:03301040	biolink:associated_with	CHEBI:3093	biolink:Association			usda_acup
uuid:51aefaca-727e-11ed-a110-acde48001122	FOODON:03301040	biolink:associated_with	CHEBI:3390	biolink:Association			usda_acup
uuid:51af09e8-727e-11ed-a110-acde48001122	FOODON:03301040	biolink:associated_with	CHEBI:3416	biolink:Association			usda_acup
uuid:51af1924-727e-11ed-a110-acde48001122	FOODON:03301040	biolink:associated_with	CHEBI:34682	biolink:Association			usda_acup
uuid:51af2842-727e-11ed-a110-acde48001122	FOODON:03301040	biolink:associated_with	CHEBI:34714	biolink:Association			usda_acup
uuid:51af376a-727e-11ed-a110-acde48001122	FOODON:03301040	biolink:associated_with	CHEBI:34911	biolink:Association			usda_acup
uuid:51af49a8-727e-11ed-a110-acde48001122	FOODON:03301040	biolink:associated_with	CHEBI:35027	biolink:Association			usda_acup
uuid:51af5a24-727e-11ed-a110-acde48001122	FOODON:03301040	biolink:associated_with	CHEBI:3639	biolink:Association			usda_acup
uuid:51af6988-727e-11ed-a110-acde48001122	FOODON:03301040	biolink:associated_with	CHEBI:38449	biolink:Association			usda_acup
uuid:51af78e2-727e-11ed-a110-acde48001122	FOODON:03301040	biolink:associated_with	CHEBI:38640	biolink:Association			usda_acup
uuid:51af8a62-727e-11ed-a110-acde48001122	FOODON:03301040	biolink:associated_with	CHEBI:38798	biolink:Association			usda_acup
uuid:51af9a16-727e-11ed-a110-acde48001122	FOODON:03301040	biolink:associated_with	CHEBI:39163	biolink:Association			usda_acup
uuid:51afa9e8-727e-11ed-a110-acde48001122	FOODON:03301040	biolink:associated_with	CHEBI:39178	biolink:Association			usda_acup
uuid:51afba96-727e-11ed-a110-acde48001122	FOODON:03301040	biolink:associated_with	CHEBI:39183	biolink:Association			usda_acup
uuid:51afca68-727e-11ed-a110-acde48001122	FOODON:03301040	biolink:associated_with	CHEBI:39185	biolink:Association			usda_acup
uuid:51afd9e0-727e-11ed-a110-acde48001122	FOODON:03301040	biolink:associated_with	CHEBI:39211	biolink:Association			usda_acup
uuid:51afe836-727e-11ed-a110-acde48001122	FOODON:03301040	biolink:associated_with	CHEBI:39214	biolink:Association			usda_acup
uuid:51aff6e6-727e-11ed-a110-acde48001122	FOODON:03301040	biolink:associated_with	CHEBI:39291	biolink:Association			usda_acup
uuid:51b004e2-727e-11ed-a110-acde48001122	FOODON:03301040	biolink:associated_with	CHEBI:39325	biolink:Association			usda_acup
uuid:51b012e8-727e-11ed-a110-acde48001122	FOODON:03301040	biolink:associated_with	CHEBI:39334	biolink:Association			usda_acup
uuid:51b02576-727e-11ed-a110-acde48001122	FOODON:03301040	biolink:associated_with	CHEBI:39346	biolink:Association			usda_acup
uuid:51b03a66-727e-11ed-a110-acde48001122	FOODON:03301040	biolink:associated_with	CHEBI:4034	biolink:Association			usda_acup
uuid:51b04f6a-727e-11ed-a110-acde48001122	FOODON:03301040	biolink:associated_with	CHEBI:40909	biolink:Association			usda_acup
uuid:51b05d7a-727e-11ed-a110-acde48001122	FOODON:03301040	biolink:associated_with	CHEBI:5870	biolink:Association			usda_acup
uuid:51b07012-727e-11ed-a110-acde48001122	FOODON:03301040	biolink:associated_with	CHEBI:60607	biolink:Association			usda_acup
uuid:51b08160-727e-11ed-a110-acde48001122	FOODON:03301040	biolink:associated_with	CHEBI:67113	biolink:Association			usda_acup
uuid:51b09132-727e-11ed-a110-acde48001122	FOODON:03301040	biolink:associated_with	CHEBI:6835	biolink:Association			usda_acup
uuid:51b0a488-727e-11ed-a110-acde48001122	FOODON:03301040	biolink:associated_with	CHEBI:70721	biolink:Association			usda_acup
uuid:51b0b63a-727e-11ed-a110-acde48001122	FOODON:03301040	biolink:associated_with	CHEBI:75281	biolink:Association			usda_acup
uuid:51b0c65c-727e-11ed-a110-acde48001122	FOODON:03301040	biolink:associated_with	CHEBI:78780	biolink:Association			usda_acup
uuid:51b0d598-727e-11ed-a110-acde48001122	FOODON:03301040	biolink:associated_with	CHEBI:81750	biolink:Association			usda_acup
uuid:51b0e506-727e-11ed-a110-acde48001122	FOODON:03301040	biolink:associated_with	CHEBI:81760	biolink:Association			usda_acup
uuid:51b0f3f2-727e-11ed-a110-acde48001122	FOODON:03301040	biolink:associated_with	CHEBI:81784	biolink:Association			usda_acup
uuid:51b10504-727e-11ed-a110-acde48001122	FOODON:03301040	biolink:associated_with	CHEBI:81797	biolink:Association			usda_acup
uuid:51b115da-727e-11ed-a110-acde48001122	FOODON:03301040	biolink:associated_with	CHEBI:81815	biolink:Association			usda_acup
uuid:51b12520-727e-11ed-a110-acde48001122	FOODON:03301040	biolink:associated_with	CHEBI:81822	biolink:Association			usda_acup
uuid:51b13452-727e-11ed-a110-acde48001122	FOODON:03301040	biolink:associated_with	CHEBI:81833	biolink:Association			usda_acup
uuid:51b14370-727e-11ed-a110-acde48001122	FOODON:03301040	biolink:associated_with	CHEBI:81899	biolink:Association			usda_acup
uuid:51b15270-727e-11ed-a110-acde48001122	FOODON:03301040	biolink:associated_with	CHEBI:81988	biolink:Association			usda_acup
uuid:51b16260-727e-11ed-a110-acde48001122	FOODON:03301040	biolink:associated_with	CHEBI:82041	biolink:Association			usda_acup
